filename,label,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
malauhog_20251127-202433.wav,malauhog,3.0720181405895692,0.06301737,0.12796323,0.11130976856203008,0.05470924169845086,1871.2862060487998,395.37489356702656,3332.789370888158,461.5572454365734,1826.9811009212735,209.88408756921388,-324.54688,79.214615,-21.12097,31.516674,27.277554,-7.1283536,5.861958,7.767929,-6.060843,4.3165164,4.8133674,-1.3818716,2.4367833,5.939767,2.4428945,2.428548,3.297411,2.3050117,-0.19933335,1.43654
malauhog_20251127-202512.wav,malauhog,3.0720181405895692,0.07222574,0.13295235,0.07925208529135339,0.045457056630175074,1494.0683902283843,414.121534499604,2678.3742804276317,653.0328120491217,1636.724194698251,285.95532009455167,-312.99786,109.214615,-20.493896,18.92037,36.43641,1.9402628,-7.3702,10.410376,3.40262,-1.810273,1.1944667,3.6697595,3.5298598,5.158012,2.1570702,1.5447342,-0.16458116,1.902084,2.740039,3.1731646
malauhog_20251127-202541.wav,malauhog,3.0720181405895692,0.08136483,0.16269056,0.08173020441729323,0.046142543036199433,1674.3246083581078,381.990674400228,3130.490594161184,951.9066791848658,1784.4896757322372,378.72134764162564,-321.73895,71.08664,-15.744947,16.515633,31.267086,1.8868864,-2.389042,12.190492,1.6380459,-1.7005768,4.808465,3.4410841,-0.9386611,3.2951617,2.2350235,0.5714736,0.192769,0.6061417,-1.2013899,-1.1963289
malauhog_20251127-202609.wav,malauhog,3.0720181405895692,0.07555517,0.13325772,0.08914620535714286,0.0565750826268778,2272.189239555328,906.6184480068532,4535.8963815789475,1650.22881889554,2167.2991593848974,488.85201129669684,-296.54504,63.177437,-11.64611,30.645416,8.79125,1.2166941,11.112879,-1.1790888,-0.8880884,4.787714,-3.4657092,2.362794,2.941102,2.452134,1.8441402,3.0080776,0.53277063,2.15723,0.1468342,3.0131524
malauhog_20251127-202639.wav,malauhog,3.0720181405895692,0.077025056,0.14322588,0.08030574483082707,0.044451504767710925,1743.9927229811717,490.44730243486043,3334.9750719572367,833.4080299054466,1873.363677500103,310.54288651852505,-315.13263,85.69295,-19.257446,31.53334,21.055706,-5.8597093,7.946413,5.5050526,-4.9218955,4.1166945,-0.50784177,-2.5382216,2.5144105,3.4111516,-0.9495381,0.7669793,1.0276858,2.5161142,0.5469171,3.511154
malauhog_20251127-202741.wav,malauhog,3.0720181405895692,0.075808376,0.13209632,0.09141506109022557,0.05048759237632432,2073.9907878635504,902.8748261879839,3908.1144634046054,1895.1472321079455,2032.6689465107415,525.0295783998141,-284.4203,86.74688,-21.316494,13.106965,23.213373,-1.710728,-5.0533,4.8286867,-1.5858054,-0.04002067,0.71460444,2.6414456,1.6834474,3.0852797,1.9260334,3.7491825,2.1931324,2.675259,1.0084525,1.785887
malauhog_20251127-202827.wav,malauhog,3.0720181405895692,0.09291283,0.1403804,0.10167263862781954,0.06228294877989331,2991.7544849613723,1150.4051378776232,5926.083213404605,2190.3610800743704,2579.526471570775,602.5464003072973,-239.58232,53.396584,-6.0531354,23.091507,11.510793,1.9978001,6.592117,3.2747796,-2.176873,5.872803,-1.9936439,-0.25165987,1.9991976,2.1487644,-1.2357312,3.1013565,-1.5008403,1.3764014,1.2627754,2.8109136
malauhog_20251127-202915.wav,malauhog,3.0720181405895692,0.090275556,0.1682388,0.04975328947368421,0.04335997460467904,1307.0334189726102,570.1503890165454,2436.813836348684,1036.729859688942,1669.8536557463326,353.81879109765197,-333.23926,95.42421,-1.3732837,3.2370057,20.84847,12.624965,-4.242586,2.0293064,5.8424015,2.3921487,-1.001357,2.794554,3.730242,4.847003,3.6668477,4.2106347,3.4689627,3.959456,1.302682,1.5904236
malauhog_20251127-203021.wav,malauhog,3.0720181405895692,0.11009014,0.2146901,0.05309416118421053,0.03145024068839875,1404.0770731644807,513.8366002798907,2656.031558388158,1107.446527180272,1826.9144580240898,384.24641317854724,-312.61835,94.65712,-0.0439965,6.567813,19.516598,10.851857,-3.1232731,2.9618073,3.6478083,-0.07831918,-2.824345,2.458389,1.5951709,0.9266307,1.3568377,3.2532995,1.6588148,3.407871,1.9329449,2.8682878
malauhog_20251127-203049.wav,malauhog,3.0720181405895692,0.072389424,0.1339673,0.119874882518797,0.05902718297102846,2052.2971015316316,604.1651477041667,3710.7537520559213,1249.4818842489765,1864.6564182271202,451.15050929741045,-308.48358,74.06921,-24.078758,27.663565,27.24555,-5.7533455,4.373625,8.985201,-8.1101885,1.3035531,2.1043677,-1.4536482,1.8048598,3.1496506,-0.8360046,1.8525665,0.8767465,2.4890082,2.6819904,2.402376
malauhog_20251127-203138.wav,malauhog,3.0720181405895692,0.0704702,0.13133629,0.11845042293233082,0.0677629456878713,1864.4389778547916,581.4212166880515,3194.0378289473683,825.7547515543781,1769.9326875723245,220.64451917125336,-326.1627,89.00111,-26.132458,33.944214,20.357742,-5.235345,12.682384,5.612777,-6.1064134,6.850372,-1.181362,-2.7904525,3.3406658,2.886801,2.0623646,3.6093454,1.3886223,2.1258535,1.2787403,2.728145
malauhog_20251127-203159.wav,malauhog,3.0720181405895692,0.06942571,0.13624118,0.13212229793233082,0.06231524839928243,2095.8219489482867,545.9879112103015,3817.6102487664475,877.5749512292164,1888.3920157064877,258.438704464972,-325.91592,70.654236,-14.595279,39.45973,14.703744,-0.16276,11.3870325,-3.4303615,-1.1212126,7.4043393,-4.774226,2.153383,3.4685388,-0.18801512,1.7099243,2.0334346,0.14095937,1.4032696,-0.6825575,0.97364074
malauhog_20251127-203254.wav,malauhog,3.0720181405895692,0.0800304,0.14960457,0.09412080004699248,0.05191623721499696,1794.8756016793805,569.8463973392686,3371.5653268914475,1192.1815203556691,1860.1577613610625,405.3020203910568,-313.74326,76.813545,-11.905866,25.092218,29.478237,-5.374907,-5.368867,9.338808,0.050700624,-1.0028955,0.78138834,0.22235501,0.25113347,2.653996,-0.0016593337,0.92044806,1.1127574,2.3693607,1.7609977,-0.17618413
malauhog_20251127-203354.wav,malauhog,3.0720181405895692,0.090390585,0.16495915,0.10411404487781954,0.05974992328013731,1766.4237280966772,487.35162859890715,3105.5574115953946,735.6696248103036,1766.0939074604155,271.0613617409075,-323.83157,91.39811,-26.670017,29.639986,27.53061,-3.7396004,8.677741,10.556865,-4.5837736,3.7018409,2.3233325,0.22765224,2.403178,3.0266607,0.23428917,3.1817827,2.760828,2.9190166,1.2196777,2.4343736
malauhog_20251127-203417.wav,malauhog,3.0720181405895692,0.07010903,0.12669247,0.07029781484962407,0.05985706428886782,1631.9450771976874,553.0957815676373,3188.6140522203946,750.9962074597587,1782.0351803545714,258.8679798294757,-349.74866,85.80205,-24.523443,36.44976,23.28355,-8.101799,8.564798,1.0951303,-6.025127,7.0166354,0.17424072,-0.6567906,5.872166,5.0608826,0.54712695,1.141107,1.316742,0.99821746,-0.096052945,2.27846
malauhog_20251127-203458.wav,malauhog,3.0720181405895692,0.07515155,0.1549753,0.10084292763157894,0.05694709464587068,1769.504536971116,450.7510780761049,3099.8098273026317,722.5345006354505,1739.5473495380802,264.8899578621497,-327.8354,82.86579,-21.057323,17.785934,31.81686,0.7848928,-4.5289326,8.253628,-1.1218929,-3.5653207,-0.07502943,2.1607974,2.8819292,4.0897098,0.44297156,0.625706,1.4875157,1.6361262,1.630496,2.9655902
